,state,PK12ed_real,PK12ed_realperch,highered_real,highered_realperch,edsubs_real,edsubs_realperch,edservs_real,edservs_realperch,HeadStartPriv_real,HeadStartPriv_realperch,year
48,West Virginia,2751452.5,6.610413551330566,497744.9375,1.1958410739898682,88866.71875,0.2135038822889328,248836.09375,0.5978331565856934,50901.953125,0.12229285389184953,2004
49,Wisconsin,9960031.0,6.92684268951416,2628972.5,1.8283556699752808,218154.65625,0.15171870589256287,286369.375,0.19915957748889926,91297.8203125,0.06349434703588486,2004
50,Wyoming,1005540.625,7.617155075073242,314710.875,2.3839926719665527,28237.4140625,0.21390360593795776,56779.55078125,0.4301155209541321,14335.4560546875,0.10859370976686478,2004
0,Alabama,5988129.5,5.064419746398926,1663550.0,1.4069361686706543,269542.375,0.2279636263847351,301215.5625,0.2547510266304016,108920.5234375,0.09211879223585127,2005
1,Alaska,1722530.375,8.799778938293457,451707.8125,2.307610511779785,13454.2001953125,0.0687325969338417,75690.515625,0.386675238609314,15123.984375,0.07726291567087172,2005
2,Arizona,7140095.5,4.430024147033691,1972154.125,1.2236096858978271,312425.34375,0.19384218752384186,228424.75,0.1417245864868164,92870.9765625,0.05762116983532905,2005
3,Arkansas,4012537.25,5.509267330169678,929370.875,1.276038646697998,221869.078125,0.3046292364597321,148489.828125,0.2038785219192505,77462.9375,0.1063576564192772,2005
4,California,61633324.0,6.209083557128906,15158121.0,1.527064085006714,2963581.25,0.2985580265522003,1389959.0,0.14002768695354462,661910.0625,0.0666823461651802,2005
5,Colorado,6879145.0,5.628645896911621,1385205.125,1.1334007978439329,209380.234375,0.17131884396076202,113238.5078125,0.09265387803316116,53062.3515625,0.04341661185026169,2005
6,Connecticut,7453586.0,8.357780456542969,1173313.0,1.3156476020812988,194447.609375,0.2180360555648804,273822.03125,0.3070394098758697,47311.96875,0.05305138602852821,2005
7,Delaware,1537749.75,7.169197082519531,344285.78125,1.6051068305969238,84812.7734375,0.39540860056877136,107023.265625,0.4989569187164306,16049.4404296875,0.07482466101646422,2005
8,District of Columbia,1475681.125,12.693266868591307,85555.6328125,0.7359181046485901,0.0,0.0,0.0,0.0,12074.7607421875,0.10386265814304352,2005
9,Florida,22594532.0,5.381471157073975,4586619.0,1.0924217700958252,1643205.75,0.391371876001358,243540.96875,0.05800557136535645,209001.984375,0.049779217690229416,2005
10,Georgia,14453410.0,5.823981761932372,2733471.5,1.1014485359191897,879730.375,0.3544861376285553,634420.375,0.2556388080120087,192915.65625,0.07773509621620177,2005
11,Hawaii,1952770.375,6.209719181060791,698285.875,2.2205166816711426,31875.001953125,0.10136102885007857,16436.59375,0.05226760357618332,27751.05859375,0.08824707567691803,2005
12,Idaho,1904165.75,4.564254283905028,500891.15625,1.2006279230117798,65632.0859375,0.15731903910636902,83680.8515625,0.2005816251039505,17707.384765625,0.04244431108236313,2005
13,Illinois,20955076.0,6.206018924713135,4621814.5,1.3687885999679563,882222.8125,0.2612775862216949,656228.4375,0.19434747099876404,250311.84375,0.07413192093372345,2005
14,Indiana,9999091.0,5.9356794357299805,1703303.5,1.0111182928085327,570373.75,0.3385863304138184,300037.4375,0.1781087964773178,95788.859375,0.05686236545443535,2005
15,Iowa,4515394.5,5.926546573638916,1199797.125,1.5747580528259275,232681.3125,0.30539894104003906,179575.765625,0.23569683730602264,58892.21875,0.07729723304510118,2005
16,Kansas,4115001.25,5.515644073486328,1283685.875,1.7206201553344729,107839.078125,0.144544780254364,134072.703125,0.17970766127109528,40943.4765625,0.05487960204482079,2005
17,Kentucky,5402360.0,5.092957496643066,1492725.625,1.4072346687316897,577633.375,0.5445513129234314,294099.375,0.2772558033466339,102470.4375,0.09660178422927856,2005
18,Louisiana,6636732.5,5.3165483474731445,1401878.875,1.1230159997940063,418137.96875,0.3349616229534149,435154.5,0.34859323501586914,126319.4375,0.10119187831878662,2005
19,Maine,2284544.25,7.352444648742676,319637.5625,1.028702974319458,62212.0,0.2002194970846176,105586.171875,0.3398123979568481,33480.0546875,0.10775026679039,2005
20,Maryland,9407039.0,6.440032482147218,1938842.0,1.3273258209228516,423819.46875,0.290145605802536,448190.46875,0.30682992935180664,83274.6171875,0.05700956657528877,2005
21,Massachusetts,12142371.0,7.79290246963501,1299966.875,0.8343111276626587,291224.0,0.1869058609008789,881017.9375,0.5654321312904358,121285.3046875,0.07784020155668259,2005
22,Michigan,19559476.0,7.303205966949463,3532011.0,1.318798303604126,708008.75,0.2643595337867737,169891.8125,0.06343498080968857,214957.6875,0.08026187866926192,2005
23,Minnesota,8572034.0,6.326550960540772,1579664.875,1.1658645868301392,449249.4375,0.3315665423870087,314442.40625,0.2320728003978729,84778.484375,0.06257037818431854,2005
24,Mississippi,3838902.0,4.77166748046875,1252454.0,1.556771755218506,164956.8125,0.20503754913806915,167302.125,0.20795272290706635,187889.46875,0.2335423231124878,2005
25,Missouri,8228547.0,5.4626240730285645,1153490.375,0.7657589912414551,320898.375,0.21303239464759827,323573.15625,0.21480809152126312,125913.9453125,0.08358954638242723,2005
26,Montana,1382968.0,5.871304035186768,253937.390625,1.078075289726257,69497.15625,0.2950458228588104,78339.7734375,0.3325865864753723,24625.44921875,0.10454580187797546,2005
27,Nebraska,2699642.5,5.6776485443115225,816807.125,1.7178363800048828,96958.7578125,0.2039150595664978,87365.984375,0.18374039232730865,37276.8671875,0.07839740067720412,2005
28,Nevada,3157743.25,4.921263217926025,672380.5625,1.047888159751892,104079.78125,0.16220571100711825,55777.91015625,0.08692846447229385,29441.041015625,0.045883119106292725,2005
29,New Hampshire,2333546.25,7.154342651367188,166251.65625,0.5097054839134216,73098.3984375,0.2241099774837494,32133.970703125,0.0985184833407402,16231.4306640625,0.04976340755820274,2005
30,New Jersey,22178082.0,9.936870574951172,2356982.5,1.0560439825057983,595060.8125,0.26661649346351624,288967.4375,0.12947161495685575,155599.265625,0.06971611827611922,2005
31,New Mexico,2981735.75,5.594061851501465,1396872.125,2.6206846237182617,128495.7578125,0.2410720735788345,110036.0546875,0.20643965899944305,49851.42578125,0.0935267210006714,2005
32,New York,47040980.0,9.834216117858887,5901224.5,1.2336885929107666,1861332.625,0.3891234397888184,358552.125,0.07495760172605515,510272.375,0.10667568445205687,2005
33,North Carolina,11658324.0,5.197304725646973,4946885.5,2.205331802368164,318207.78125,0.14185768365859985,297565.6875,0.13265539705753324,150920.6875,0.06728075444698334,2005
34,North Dakota,952004.4375,6.008801460266112,369788.6875,2.3340089321136475,31889.591796875,0.2012787014245987,29020.271484375,0.18316830694675448,8169.1806640625,0.05156171694397926,2005
35,Ohio,19685860.0,6.603048324584961,2191256.0,0.7349930405616759,1432745.875,0.4805728793144226,475594.9375,0.15952447056770325,272248.75,0.09131791442632677,2005
36,Oklahoma,4934071.0,5.265042304992676,1049159.0,1.119535207748413,177167.234375,0.18905138969421387,223330.484375,0.23831120133399966,96469.4921875,0.10294053703546524,2005
37,Oregon,5329807.5,5.926960468292236,1408867.375,1.5667172670364382,108031.1796875,0.12013502418994905,191277.984375,0.21270883083343506,60845.09375,0.06766219437122345,2005
38,Pennsylvania,22439758.0,7.375625610351562,2971873.25,0.976811945438385,1046926.6875,0.3441097438335419,2206707.75,0.7253130674362183,197133.296875,0.0647948756814003,2005
39,Rhode Island,2177461.25,8.394254684448242,218414.953125,0.8420038223266602,69365.8515625,0.2674098610877991,101120.484375,0.3898260295391083,26694.88671875,0.10291052609682083,2005
40,South Carolina,6344207.5,5.7646260261535645,1076350.625,0.9780195355415344,646908.0,0.5878090858459473,256787.265625,0.2333282083272934,98904.203125,0.0898687094449997,2005
41,South Dakota,1050738.25,5.039826393127441,185727.78125,0.8908362984657288,17039.63671875,0.08172997087240219,65607.765625,0.3146851658821106,17667.314453125,0.08474060148000717,2005
42,Tennessee,7372669.5,4.818615436553955,1662970.125,1.0868809223175049,322075.28125,0.21050135791301727,384594.875,0.2513628005981445,115966.3203125,0.07579305022954941,2005
43,Texas,36171264.0,5.4511146545410165,8730524.0,1.3157153129577637,844966.625,0.1273389309644699,1160627.25,0.17490990459918976,372702.75,0.05616739019751549,2005
44,Utah,3132864.0,3.863612174987793,1226466.0,1.5125421285629272,121324.890625,0.14962421357631686,144796.1875,0.17857025563716888,41435.05078125,0.05109987780451775,2005
45,Vermont,1361020.125,9.131053924560547,183134.453125,1.2286449670791626,65735.4296875,0.4410175383090973,73707.5234375,0.4945021569728851,14052.400390625,0.09427724778652193,2005
46,Virginia,12857214.0,6.686046600341798,2140418.0,1.113066554069519,432507.6875,0.22491392493247986,322604.15625,0.16776156425476074,84274.7265625,0.04382479190826416,2005
47,Washington,9064282.0,5.626068115234375,2702474.25,1.6773865222930908,595108.25,0.3693750500679016,451757.6875,0.2803994417190552,66043.4921875,0.040992233902215965,2005
48,West Virginia,2763526.25,6.666762351989746,460906.6875,1.111896514892578,90146.546875,0.21747055649757385,333165.9375,0.8037332892417908,51085.26171875,0.123238667845726,2005
49,Wisconsin,10026609.0,6.999363422393799,2634770.5,1.8392775058746336,232202.28125,0.16209548711776733,316773.125,0.22113260626792908,89103.2890625,0.0622011199593544,2005
50,Wyoming,1032867.0625,7.832048416137695,327598.71875,2.4841232299804688,23451.841796875,0.17783117294311526,67033.921875,0.5083063840866089,13695.1728515625,0.10384807735681534,2005
0,Alabama,6450460.5,5.407318592071533,1797792.75,1.5070611238479614,287807.90625,0.24126479029655454,313356.4375,0.2626817226409912,104605.8046875,0.08768938481807709,2006
1,Alaska,1777312.25,9.063064575195312,447993.375,2.284456729888916,14438.673828125,0.07362726330757141,70968.7578125,0.36189162731170654,14526.6494140625,0.07407587766647339,2006
2,Arizona,7497928.5,4.514059066772461,2029748.875,1.2219916582107544,338624.71875,0.2038659006357193,208085.53125,0.12527598440647125,91027.3359375,0.05480216816067696,2006
3,Arkansas,4160854.5,5.643918037414551,970171.25,1.3159717321395874,254403.03125,0.34508052468299866,126009.28125,0.17092308402061462,74403.1015625,0.10092278569936752,2006
4,California,62422908.0,6.300954341888428,15810498.0,1.5959081649780271,3139116.25,0.3168616890907288,1446017.5,0.14596068859100342,612541.25,0.061829779297113426,2006
5,Colorado,7101189.0,5.736044883728027,1058743.875,0.855209231376648,241429.1875,0.19501644372940066,107040.7109375,0.08646302670240402,51127.71875,0.04129884392023087,2006
6,Connecticut,7701374.5,8.669975280761719,1174017.75,1.32167387008667,203409.625,0.22899243235588074,310990.8125,0.3501040935516357,46991.84375,0.05290200188755989,2006
7,Delaware,1614917.75,7.456242561340332,348492.28125,1.6090250015258791,88663.2578125,0.4093674421310425,106968.8828125,0.493886411190033,15415.5537109375,0.07117521017789841,2006
8,District of Columbia,1471329.375,12.83714485168457,99462.234375,0.8677942156791687,0.0,0.0,0.0,0.0,13046.63671875,0.1138300970196724,2006
9,Florida,23714916.0,5.56333065032959,4685153.0,1.0990996360778809,1667767.0,0.3912448883056641,532606.0,0.12494513392448425,196394.59375,0.04607260972261429,2006
10,Georgia,15254391.0,6.0090179443359375,2698043.25,1.062814712524414,822136.625,0.3238565027713776,714348.1875,0.28139641880989075,185322.859375,0.07300247997045517,2006
11,Hawaii,2057054.125,6.512612342834473,728426.5,2.306190729141236,29686.30078125,0.09398651868104936,16610.009765625,0.0525871179997921,26655.005859375,0.08438947051763535,2006
12,Idaho,1920416.625,4.49136209487915,501504.3125,1.172890067100525,62956.953125,0.14724017679691315,75847.1953125,0.17738714814186096,17090.0703125,0.039969291538000114,2006
13,Illinois,21380514.0,6.357414722442628,4116271.5,1.2239577770233154,916715.6875,0.27258193492889404,652060.0625,0.1938875913619995,233399.453125,0.06940044462680818,2006
14,Indiana,9753119.0,5.7528510093688965,1643630.25,0.969490885734558,606429.0,0.3577005267143249,284025.75,0.167531818151474,92825.03125,0.05475259572267532,2006
15,Iowa,4607360.5,6.021307945251465,1297695.5,1.695943832397461,236144.5,0.3086146116256714,172764.828125,0.22578443586826324,56500.125,0.07383938133716582,2006
16,Kansas,4284717.0,5.742749214172362,1252769.875,1.6790708303451538,103868.4921875,0.13921356201171875,130464.9921875,0.17486049234867096,41124.09375,0.055118076503276825,2006
17,Kentucky,5690976.0,5.32796573638916,1554956.375,1.4557703733444214,616656.875,0.5773221850395203,223447.375,0.2091943323612213,84727.09375,0.07932260632514954,2006
18,Louisiana,6420350.5,5.613877773284912,1438441.375,1.2577558755874634,358173.78125,0.3131828606128693,440082.8125,0.3848031461238861,125764.5234375,0.10996699333190918,2006
19,Maine,2316577.0,7.529910564422607,313276.375,1.018288254737854,65672.296875,0.21346431970596316,99854.34375,0.3245712518692017,32157.73046875,0.10452699661254884,2006
20,Maryland,9869451.0,6.772533893585205,1961572.0,1.3460538387298584,432397.1875,0.2967160642147064,289462.3125,0.19863246381282806,73894.625,0.05070736259222031,2006
21,Massachusetts,12285464.0,7.9427547454833975,1506186.125,0.9737741351127625,279661.875,0.1808060109615326,923157.875,0.5968367457389832,116497.3203125,0.07531743496656418,2006
22,Michigan,17608760.0,6.6388702392578125,3409804.5,1.2855675220489502,771558.875,0.2908937931060791,175423.65625,0.0661383792757988,210859.96875,0.07949861139059068,2006
23,Minnesota,8711811.0,6.4161744117736825,1726013.875,1.2711944580078125,450110.53125,0.3315025568008423,419623.53125,0.3090491592884064,81420.5859375,0.05996556580066681,2006
24,Mississippi,4045233.25,5.0510358810424805,1226745.625,1.5317623615264893,164736.53125,0.2056964486837387,176157.234375,0.21995678544044492,180239.234375,0.22505372762680054,2006
25,Missouri,8462001.0,5.5945892333984375,1212852.125,0.801868200302124,335718.59375,0.22195786237716675,262205.25,0.17335505783557892,125306.09375,0.08284519612789154,2006
26,Montana,1410190.5,5.976067066192628,257539.921875,1.0913957357406616,76227.53125,0.32303497195243835,81834.8515625,0.3467975258827209,23651.830078125,0.10023108869791032,2006
27,Nebraska,2728058.0,5.726317882537843,862287.4375,1.8099806308746336,124560.9375,0.261459082365036,78547.234375,0.16487422585487366,30282.19921875,0.06356371939182281,2006
28,Nevada,3444854.25,5.172057628631592,688201.4375,1.0332564115524292,112337.171875,0.16866151988506314,59210.1015625,0.08889725059270859,27292.505859375,0.04097659885883331,2006
29,New Hampshire,2392941.25,7.378857135772705,161005.0,0.4964739084243774,73507.4765625,0.2266671508550644,28940.93359375,0.08924206346273422,15590.35546875,0.04807431250810623,2006
30,New Jersey,22756386.0,10.251829147338867,2395900.25,1.0793612003326416,606430.1875,0.2731988728046417,394067.9375,0.17752894759178162,149555.03125,0.06737504899501799,2006
31,New Mexico,3081687.75,5.7603254318237305,1396205.125,2.609802484512329,195707.5,0.3658186793327332,129437.0234375,0.2419451475143433,47740.9296875,0.08923788368701935,2006
32,New York,48356016.0,10.220616340637207,6228917.0,1.316555380821228,1773530.0,0.37485656142234797,374994.5625,0.07925953716039658,497668.25,0.10518807917833327,2006
33,North Carolina,11895647.0,5.19234037399292,5180349.5,2.2611749172210693,326191.34375,0.1423795223236084,329687.375,0.14390550553798676,140452.21875,0.06130610033869744,2006
34,North Dakota,954993.125,6.063294410705566,308368.5,1.9578455686569212,36552.3828125,0.23207272589206696,27042.78125,0.17169584333896634,7846.53173828125,0.04981798306107521,2006
35,Ohio,19732366.0,6.647385597229004,2253660.25,0.7592069506645203,1507084.625,0.5077025890350342,446426.09375,0.15039080381393433,261130.390625,0.08796889334917067,2006
36,Oklahoma,5042130.5,5.325416088104248,1153698.625,1.2185176610946655,204551.8125,0.21604429185390472,228792.109375,0.24164649844169614,92599.171875,0.09780173748731613,2006
37,Oregon,5481011.0,6.043917179107666,1590454.875,1.7537964582443235,108262.9765625,0.11938171088695525,176134.875,0.19422413408756256,57288.34375,0.06317192316055298,2006
38,Pennsylvania,22650292.0,7.460135459899902,2736862.25,0.9014172554016112,1104246.5,0.3636963665485382,2250639.75,0.7412742376327515,187118.15625,0.0616295300424099,2006
39,Rhode Island,2186647.75,8.57038402557373,234676.140625,0.9197936058044434,68501.8671875,0.2684873640537262,92941.1640625,0.3642751574516296,25640.548828125,0.10049599409103394,2006
40,South Carolina,6560976.0,5.885487079620361,1055144.25,0.9465112686157228,671345.375,0.6022266149520874,262949.4375,0.2358773201704025,94997.8984375,0.08521733433008194,2006
41,South Dakota,1054274.0,5.0407795906066895,181759.84375,0.8690447807312012,18937.955078125,0.09054767340421677,74462.4375,0.3560257852077484,16969.529296875,0.0811360776424408,2006
42,Tennessee,7445463.5,4.7957496643066415,1645092.75,1.0596321821212769,389463.875,0.2508603036403656,349119.875,0.22487404942512512,103551.6015625,0.06669934839010239,2006
43,Texas,37029200.0,5.446616172790527,9119121.0,1.3413293361663818,951247.4375,0.1399187594652176,1199435.625,0.17642469704151156,361084.96875,0.05311189964413643,2006
44,Utah,3188867.5,3.827662229537964,1271486.5,1.526190996170044,126780.5546875,0.15217725932598114,181400.703125,0.21773894131183624,39752.53515625,0.04771577194333077,2006
45,Vermont,1367598.625,9.313339233398438,171478.984375,1.1677708625793457,67523.3515625,0.4598336517810822,72070.90625,0.4908024668693543,13497.388671875,0.09191714227199554,2006
46,Virginia,13540009.0,6.996516704559326,2169672.75,1.1211330890655518,465888.03125,0.2407379001379013,397157.75,0.2052229642868042,81424.046875,0.04207417368888855,2006
47,Washington,9178129.0,5.643013000488281,2727602.25,1.6770187616348269,639275.75,0.39304757118225103,504457.5,0.310156911611557,60686.1953125,0.037311851978302,2006
48,West Virginia,2804278.5,6.76505708694458,507921.75,1.2253133058547974,111074.875,0.2679576575756073,353142.28125,0.8519223928451538,46566.265625,0.11233671754598618,2006
49,Wisconsin,10050008.0,7.024470329284668,2565867.25,1.7934173345565796,244111.5625,0.17062219977378845,311598.40625,0.21779224276542666,85604.3828125,0.05983332917094231,2006
50,Wyoming,1120300.75,8.415468215942383,322597.5625,2.4232861995697017,25973.599609375,0.1951083242893219,49115.27734375,0.3689438104629517,13154.26953125,0.09881215542554857,2006
0,Alabama,6998077.5,5.830137729644775,2026485.625,1.6882765293121338,338432.5625,0.28195005655288696,317665.78125,0.2646491527557373,102237.53125,0.08517466485500336,2007
1,Alaska,1845488.5,9.467491149902344,463011.46875,2.375282526016236,14948.87109375,0.07668879628181458,70636.8515625,0.3623722195625305,14357.4765625,0.073654904961586,2007
2,Arizona,7825383.0,4.610432147979736,2074668.25,1.2223193645477295,363985.5,0.21444706618785855,219422.828125,0.12927597761154175,89336.09375,0.05263358727097511,2007
3,Arkansas,4263520.0,5.740854263305664,995496.1875,1.340441346168518,249753.90625,0.3362950682640076,126095.5625,0.1697884052991867,73416.7890625,0.0988561287522316,2007
4,California,65640048.0,6.640994071960449,18593522.0,1.8811604976654053,2035624.625,0.2059500366449356,1648805.375,0.1668144166469574,597774.625,0.060478590428829186,2007
5,Colorado,7093219.5,5.648052215576173,1100812.375,0.8765336871147156,240974.875,0.19187884032726288,80927.9609375,0.06443975865840912,49778.296875,0.039636503905057914,2007
6,Connecticut,7904773.5,8.952786445617676,1052710.0,1.1922780275344849,215354.296875,0.2439059317111969,303928.65625,0.3442234396934509,45701.54296875,0.05176064372062683,2007
7,Delaware,1556133.875,7.121535778045653,258229.125,1.1817671060562134,150351.9375,0.6880748867988586,108924.9921875,0.4984874427318573,15236.029296875,0.0697266012430191,2007
8,District of Columbia,1417010.75,12.505059242248535,106909.6484375,0.9434730410575868,0.0,0.0,0.0,0.0,12337.8447265625,0.10888095200061798,2007
9,Florida,25312180.0,5.914824962615968,4995153.5,1.1672427654266355,1842167.5,0.4304685890674591,646856.1875,0.15115416049957275,190339.890625,0.0444776825606823,2007
10,Georgia,16253523.0,6.265655040740968,2710367.75,1.044833779335022,866700.875,0.3341090381145477,757492.75,0.2920098304748535,183094.78125,0.07058215886354446,2007
11,Hawaii,2227878.0,7.035885810852051,764938.5,2.4157605171203613,34014.4140625,0.10742128640413284,22000.2890625,0.06947935372591019,26344.587890625,0.08319912850856781,2007
12,Idaho,1954768.875,4.46060037612915,488826.9375,1.115457534790039,66707.0390625,0.1522192507982254,74290.3828125,0.16952373087406158,16891.044921875,0.03854379057884216,2007
13,Illinois,21656892.0,6.4556922912597665,4044653.25,1.2056686878204346,1026704.25,0.30604976415634155,645235.1875,0.19233784079551694,220976.6875,0.06587083637714386,2007
14,Indiana,9822745.0,5.764890670776367,1619768.625,0.9506292343139648,680211.4375,0.399210661649704,258720.9375,0.15184125304222107,91737.3203125,0.05383989959955216,2007
15,Iowa,4698475.0,6.11777400970459,1280507.25,1.6673184633255005,249324.0,0.3246389329433441,163303.796875,0.21263404190540314,55846.22265625,0.07271605730056763,2007
16,Kansas,4510604.0,5.993640422821045,1235119.5,1.641213059425354,96079.7421875,0.12766969203948975,122766.453125,0.16313070058822632,40752.078125,0.054150909185409546,2007
17,Kentucky,5720374.5,5.322714328765869,1594142.25,1.4833232164382937,645079.3125,0.6002357006072998,282851.21875,0.2631884217262268,83740.3828125,0.07791905105113983,2007
18,Louisiana,6820894.5,5.858893394470215,1716890.375,1.47474467754364,373620.875,0.3209263682365417,483036.53125,0.4149103164672852,125216.7890625,0.1075565442442894,2007
19,Maine,2350281.25,7.7128448486328125,308440.84375,1.0122007131576538,64261.80078125,0.21088595688343048,89607.2421875,0.2940613031387329,31783.23046875,0.10430204123258592,2007
20,Maryland,10588420.0,7.297537326812744,1973610.875,1.360212326049805,456887.46875,0.31488674879074097,302698.59375,0.20861981809139246,72926.9765625,0.050261259078979485,2007
21,Massachusetts,12471953.0,8.113105773925781,1453146.0,0.9452831745147704,312658.375,0.20338678359985352,854152.5625,0.5556331276893616,114991.078125,0.07480262219905852,2007
22,Michigan,19181796.0,7.323381423950195,3454491.5,1.318883776664734,785261.6875,0.2998035550117493,167658.921875,0.06401018053293228,212017.046875,0.08094558119773865,2007
23,Minnesota,8869783.0,6.518069744110107,1723297.5,1.2663865089416504,516892.75,0.3798450529575348,415266.78125,0.3051639497280121,80478.96875,0.059140965342521674,2007
24,Mississippi,4068644.75,5.0434346199035645,1303007.25,1.6151894330978394,167748.34375,0.20793849229812625,185156.203125,0.2295170277357101,177953.25,0.2205883413553238,2007
25,Missouri,8713720.0,5.74268102645874,1316769.625,0.8678024411201477,354972.625,0.2339407801628113,260230.71875,0.17150217294692993,120610.71875,0.0794871598482132,2007
26,Montana,1459655.25,6.163589954376222,265167.0625,1.1197035312652588,80798.4140625,0.341182142496109,85087.046875,0.3592914640903473,23373.8671875,0.09869928658008577,2007
27,Nebraska,2892623.75,6.051982402801514,713170.0625,1.492103099822998,133052.96875,0.2783750295639038,88323.296875,0.18479107320308685,29637.701171875,0.06200835853815079,2007
28,Nevada,3753164.0,5.460339069366455,745941.75,1.0852429866790771,121177.5625,0.17629674077033994,59822.99609375,0.08703425526618958,25003.701171875,0.0363769568502903,2007
29,New Hampshire,2446042.25,7.635673522949219,158513.0625,0.4948213994503021,83433.9609375,0.26045113801956177,30392.98046875,0.09487607330083847,15408.794921875,0.048100776970386505,2007
30,New Jersey,22909144.0,10.377769470214844,2215450.25,1.0035918951034546,642640.9375,0.2911143004894257,561803.5625,0.254495233297348,148004.75,0.0670456811785698,2007
31,New Mexico,3191899.25,5.919947147369385,1397048.75,2.591076374053955,200340.09375,0.3715664744377136,203744.859375,0.3778812289237976,47892.953125,0.08882603049278259,2007
32,New York,49634968.0,10.584572792053224,7016727.0,1.4963051080703735,1632877.5,0.34820836782455444,428558.0,0.09138926863670348,491750.59375,0.10486498475074768,2007
33,North Carolina,12685346.0,5.4024658203125,4473713.0,1.9052757024765012,364041.6875,0.1550389528274536,344485.5,0.1467103213071823,138877.484375,0.05914547666907311,2007
34,North Dakota,957781.25,6.083738803863525,293256.9375,1.862741231918335,40752.8671875,0.2588584721088409,25175.779296875,0.15991424024105072,7755.1533203125,0.04926002398133278,2007
35,Ohio,19567804.0,6.6171159744262695,2329869.75,0.7878767848014832,1561816.5,0.5281492471694946,442006.25,0.14947034418582916,258225.546875,0.08732243627309799,2007
36,Oklahoma,5292007.0,5.5277371406555185,1218499.25,1.2727768421173096,231962.0,0.24229465425014496,239588.890625,0.2502612769603729,91580.2578125,0.09565966576337814,2007
37,Oregon,5652301.0,6.1847662925720215,1612784.875,1.7647144794464111,121912.3984375,0.1333969384431839,183327.71875,0.20059777796268466,57555.20703125,0.06297709047794342,2007
38,Pennsylvania,22844326.0,7.5432677268981925,2579509.0,0.8517619371414185,1310516.125,0.4327365159988403,774427.1875,0.25571826100349426,190164.390625,0.06279287487268448,2007
39,Rhode Island,2285202.0,9.094788551330566,205389.921875,0.8174235224723816,74947.265625,0.2982797622680664,82226.8125,0.3272513449192047,25341.947265625,0.1008574515581131,2007
40,South Carolina,6829695.5,6.036141872406006,1051771.125,0.9295641183853148,709773.3125,0.6273036003112793,308204.6875,0.2723938822746277,93891.578125,0.08298216015100479,2007
41,South Dakota,1059488.625,5.027229309082031,200509.75,0.9514104127883912,23434.41796875,0.11119534075260162,69967.3671875,0.3319922387599945,16771.908203125,0.07958200573921204,2007
42,Tennessee,7623778.5,4.8601508140563965,1598915.875,1.019307255744934,482489.71875,0.3075866997241974,339938.9375,0.2167107164859772,102324.296875,0.06523163616657257,2007
43,Texas,38328816.0,5.535186767578125,8644579.0,1.2483912706375122,1033986.125,0.14932124316692352,766089.5,0.11063343286514282,353245.3125,0.05101328343153,2007
44,Utah,3294840.0,3.831427574157715,1338420.375,1.5563914775848389,135811.171875,0.1579289585351944,137993.890625,0.16046714782714844,39335.05859375,0.04574104771018028,2007
45,Vermont,1398905.875,9.65261936187744,186245.28125,1.285114884376526,70084.296875,0.4835901260375977,77602.296875,0.5354652404785156,13315.3583984375,0.09187757968902588,2007
46,Virginia,14185543.0,7.293709754943848,2284466.0,1.17459237575531,500318.3125,0.2572461664676666,369589.0625,0.19002975523471832,78944.1796875,0.040590334683656686,2007
47,Washington,9518390.0,5.801685333251952,2844738.0,1.7339355945587158,668345.1875,0.40737229585647583,513992.375,0.3132905960083008,59979.4609375,0.03655891120433808,2007
48,West Virginia,2821406.75,6.80063533782959,500599.15625,1.2066293954849243,120813.015625,0.2912041246891022,344696.4375,0.8308460712432861,44837.26171875,0.1080744042992592,2007
49,Wisconsin,10093962.0,7.052539825439452,2524925.0,1.7641372680664062,233678.140625,0.1632683426141739,331923.40625,0.23191122710704806,84645.2578125,0.059140708297491074,2007
50,Wyoming,1277397.0,9.360825538635254,339967.59375,2.4912986755371094,29540.068359375,0.2164710164070129,75576.6328125,0.5538291335105896,12966.958984375,0.09502249211072923,2007
0,Alabama,7492518.5,6.20924711227417,2081292.25,1.72482168674469,355685.84375,0.2947662174701691,335910.71875,0.27837803959846497,100589.6328125,0.08336127549409866,2008
1,Alaska,2131537.5,10.975708961486816,468366.21875,2.411710500717163,15747.7626953125,0.0810883492231369,70623.46875,0.363654226064682,14044.6513671875,0.07231868803501129,2008
2,Arizona,8274717.0,4.800466060638428,2200064.25,1.276337742805481,390324.84375,0.22644172608852384,251312.828125,0.1457957625389099,87389.6171875,0.050697915256023414,2008
3,Arkansas,4319495.0,5.7796478271484375,1076282.375,1.4401066303253174,279807.5,0.3743930459022522,128149.640625,0.1714690774679184,71808.0234375,0.09608185291290283,2008
4,California,67492896.0,6.817605495452881,20650122.0,2.085914134979248,2152126.75,0.21739104390144348,1861797.25,0.18806421756744385,587596.3125,0.05935439094901085,2008
5,Colorado,7735244.5,6.077263832092285,1127228.5,0.8856170773506165,265185.0625,0.2083450108766556,98154.5390625,0.0771159902215004,48693.7109375,0.03825664892792702,2008
6,Connecticut,8152159.5,9.281356811523438,1099001.125,1.2512294054031372,288447.3125,0.328401654958725,313727.75,0.3571838140487671,45705.7265625,0.05203666165471077,2008
7,Delaware,1639638.375,7.452427387237549,285127.5,1.2959516048431396,103076.9765625,0.4685018956661224,113644.0,0.5165307521820068,14904.0615234375,0.06774142384529114,2008
