county_code,students_susp_in_sch,students_susp_out_sch_single,students_susp_out_sch_multiple,expulsions_no_ed_serv,expulsions_with_ed_serv,expulsions_zero_tolerance,students_corporal_punish,students_arrested,students_referred_law_enforce,exp_current_supp_serve_total,exp_current_other,exp_current_food_serv,enrollment_fall_responsible,enrollment_fall_school,salaries_total,rev_fed_total,salaries_food_service,benefits_supp_sch_admin,exp_current_sch_admin,rev_fed_child_nutrition_act,salaries_supp_bco,rev_total,exp_current_elsec_total,salaries_teachers_regular_prog,rev_state_total,exp_total,salaries_supp_sch_admin,exp_current_bco,rev_state_gen_formula_assist,salaries_supp_operation_plant,exp_current_operation_plant,salaries_instruction,rev_fed_state_title_i,exp_current_instruction_total,rev_fed_state_idea,benefits_employee_total,benefits_supp_bco,debt_longterm_outstand_beg_fy,debt_longterm_outstand_end_fy,rev_local_total,benefits_supp_operation_plant,rev_fed_nonspec,payments_private_schools,salaries_teachers_vocational,payments_charter_schools,rev_state_bilingual_ed,rev_state_gifted_talented,exp_utilities_energy,rev_state_vocational_ed,rev_local_dist_activ_receipts,assets_sinking_fund,incar_rate
48119,538.0,60.0,24.0,0.0,0.0,0.0,240.0,0.0,24.0,2334000,437000,437000,802,802,5031000,1227000.0,148000,49000.0,364000,345000,205000.0,10384000.0,7484000,1919000,6273000.0,8787000,297000,429000.0,5637000.0,269000,558000,3518000,174000,4713000,0,803000,29000.0,11365000,10005000,2884000,82000,0,0.0,279000,0.0,0,0,206000,0,124000,220000,0.13743649408570874
48121,65070.0,19070.0,8318.0,368.0,1244.0,72.0,0.0,0.0,400.0,388709000,49807000,49807000,145391,145391,835074000,86649000.0,14438000,9096000.0,78265000,25495000,27779000.0,1620549000.0,1243897000,361594000,509069000.0,1628871000,64739000,57387000.0,441885000.0,20281000,89847000,606203000,11469000,805381000,19820000,123678000,4076000.0,3168593000,3177590000,1024831000,3463000,0,0.0,18303000,0.0,0,0,37904000,0,11402000,145345000,0.0002133598793115834
48123,2628.0,612.0,492.0,12.0,0.0,12.0,398.0,36.0,84.0,11249000,1591000,1591000,3027,3027,21432000,2515000.0,605000,214000.0,1656000,1011000,1025000.0,84376000.0,31690000,8263000,7200000.0,125325000,1381000,1641000.0,5798000.0,1248000,2443000,14008000,594000,18850000,422000,3738000,171000.0,83906000,78624000,74661000,274000,0,0.0,704000,0.0,0,0,790000,0,184000,1586000,0.034668023650285935
48125,198.0,24.0,12.0,0.0,0.0,0.0,174.0,0.0,0.0,2219000,349000,349000,386,386,3477000,377000.0,133000,42000.0,325000,174000,234000.0,7065000.0,5446000,1439000,2884000.0,6561000,272000,451000.0,2634000.0,252000,585000,2091000,91000,2878000,0,543000,31000.0,5350000,4815000,3804000,55000,0,0.0,213000,0.0,0,0,159000,0,22000,44000,0.38931159420289857
48127,1964.0,402.0,112.0,20.0,0.0,0.0,0.0,0.0,0.0,8421000,1686000,1686000,2314,2314,14840000,3615000.0,432000,171000.0,1252000,1202000,657000.0,76801000.0,23191000,5421000,2536000.0,80850000,1013000,1238000.0,1460000.0,1167000,2076000,9419000,1379000,13084000,542000,2703000,107000.0,48645000,46615000,70650000,271000,0,0.0,288000,0.0,0,0,637000,0,64000,322000,0.04599414937380016
48129,320.0,48.0,24.0,0.0,0.0,0.0,68.0,0.0,0.0,2005000,318000,318000,619,619,4435000,529000.0,134000,53000.0,450000,218000,169000.0,7753000.0,6257000,1893000,4870000.0,6762000,379000,264000.0,4460000.0,254000,512000,3054000,143000,3934000,57000,708000,30000.0,1019000,874000,2354000,43000,0,0.0,188000,0.0,0,0,214000,0,21000,0,0.17530955188679245
48131,2048.0,130.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,10322000,1661000,1661000,2579,2579,16242000,3692000.0,352000,173000.0,1454000,1452000,452000.0,33364000.0,26932000,7207000,18038000.0,38606000,1239000,949000.0,15915000.0,249000,3431000,11320000,1118000,14949000,0,2618000,75000.0,56379000,53940000,11634000,129000,0,0.0,442000,0.0,0,0,1604000,0,87000,1148000,0.04331334861576441
48133,1300.0,282.0,60.0,0.0,0.0,0.0,304.0,0.0,0.0,8919000,1433000,1433000,2877,2877,19328000,2782000.0,551000,230000.0,1788000,902000,544000.0,32229000.0,27742000,8708000,12278000.0,28984000,1495000,765000.0,10911000.0,1074000,2503000,13343000,805000,17390000,5000,3419000,84000.0,5744000,5384000,17169000,279000,0,0.0,830000,0.0,0,0,888000,0,194000,0,0.08383154417836498
48135,23468.0,10692.0,6496.0,290.0,898.0,198.0,1410.0,682.0,2430.0,88930000,15174000,15174000,32787,32787,188798000,27403000.0,4972000,2717000.0,18351000,9646000,6526000.0,274095000.0,266990000,57096000,84424000.0,338972000,13713000,11084000.0,72207000.0,12406000,20663000,125712000,7028000,162886000,5929000,35844000,1243000.0,180957000,178010000,162268000,2902000,0,0.0,3664000,0.0,0,0,5052000,0,1519000,13049000,0.00428598225506931
48137,186.0,42.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,2390000,339000,339000,558,558,4420000,763000.0,111000,49000.0,355000,238000,159000.0,8974000.0,6794000,1961000,2019000.0,7680000,293000,398000.0,1667000.0,268000,492000,3071000,327000,4065000,0,791000,27000.0,2070000,1840000,6192000,50000,0,0.0,225000,0.0,0,0,173000,0,27000,0,0.24577405857740586
48139,32356.0,6644.0,3146.0,132.0,288.0,72.0,842.0,84.0,140.0,111528000,17253000,17253000,39203,39203,228737000,29415000.0,3575000,2291000.0,19214000,11133000,10274000.0,427673000.0,326603000,90484000,219964000.0,412109000,15960000,18044000.0,193976000.0,13393000,31402000,153201000,4233000,197822000,5585000,34279000,1461000.0,741962000,769076000,178294000,2250000,0,0.0,7060000,0.0,0,0,9217000,0,2749000,22837000,0.0026658751094001507
48141,60330.0,29572.0,10826.0,0.0,2016.0,438.0,0.0,2048.0,520.0,557870000,102649000,102649000,176120,176120,1116115000,310748000.0,31158000,17491000.0,105531000,88370000,32778000.0,1915107000.0,1641792000,407983000,1135727000.0,1811209000,83743000,61065000.0,1000775000.0,80360000,142076000,716624000,64731000,981273000,31237000,236564000,6063000.0,1460435000,1657444000,468632000,22119000,0,0.0,26795000,0.0,0,0,36826000,0,2187000,65324000,0.0002761160294066509
48143,2498.0,736.0,326.0,44.0,0.0,0.0,228.0,0.0,0.0,16112000,2399000,2399000,5838,5838,33625000,5442000.0,864000,334000.0,2594000,1724000,1440000.0,62088000.0,50871000,14774000,25754000.0,61083000,2143000,2418000.0,22854000.0,1164000,4512000,23551000,1297000,32360000,670000,5182000,238000.0,35231000,32871000,30892000,215000,0,0.0,965000,0.0,0,0,1641000,0,617000,116000,0.01050200267022697
48145,1896.0,704.0,240.0,0.0,134.0,0.0,330.0,12.0,54.0,8893000,1376000,1376000,2192,2192,17886000,4882000.0,546000,189000.0,1628000,1190000,824000.0,29248000.0,25661000,6953000,18380000.0,27532000,1413000,1324000.0,16605000.0,970000,1826000,11488000,1426000,15392000,261000,2787000,106000.0,6776000,5663000,5986000,190000,0,0.0,557000,0.0,0,0,662000,0,68000,0,0.03961929081306947
48147,2488.0,312.0,72.0,0.0,0.0,0.0,200.0,0.0,0.0,16800000,3284000,3284000,5453,5453,35899000,6815000.0,1229000,506000.0,3506000,2176000,1096000.0,65734000.0,53292000,13686000,38578000.0,64420000,2909000,1955000.0,35029000.0,1982000,4332000,24034000,926000,33208000,0,5585000,137000.0,42793000,40894000,20341000,317000,0,0.0,1318000,0.0,0,0,1920000,0,423000,1531000,0.022213432835820893
48149,2736.0,276.0,56.0,0.0,48.0,0.0,24.0,0.0,0.0,11913000,1977000,1977000,3824,3824,24494000,3889000.0,691000,283000.0,2047000,1154000,660000.0,44535000.0,36653000,10025000,9747000.0,39741000,1677000,1418000.0,7194000.0,1416000,3115000,16790000,649000,22763000,205000,4166000,105000.0,10938000,15390000,30899000,295000,0,0.0,839000,0.0,0,0,1153000,0,276000,732000,0.020020829995193078
48151,158.0,68.0,12.0,0.0,0.0,0.0,110.0,0.0,0.0,2079000,288000,288000,560,560,4344000,456000.0,110000,63000.0,427000,176000,141000.0,7264000.0,6383000,1513000,3738000.0,6737000,352000,212000.0,3442000.0,338000,712000,2922000,138000,4016000,6000,756000,23000.0,110000,55000,3070000,69000,0,0.0,195000,0.0,0,0,230000,0,125000,0,0.07821217569997432
48153,1048.0,130.0,82.0,8.0,0.0,0.0,696.0,0.0,0.0,5098000,771000,771000,1263,1263,9615000,1884000.0,236000,120000.0,939000,628000,558000.0,16771000.0,14271000,3738000,9549000.0,14834000,783000,842000.0,8909000.0,483000,1055000,6123000,703000,8402000,192000,1590000,82000.0,4975000,4835000,5338000,84000,0,0.0,365000,0.0,0,0,484000,0,36000,0,0.08817467099641087
48155,128.0,12.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,1323000,169000,169000,207,207,1515000,306000.0,52000,19000.0,136000,108000,93000.0,3573000.0,2957000,716000,693000.0,3180000,109000,177000.0,557000.0,85000,591000,999000,56000,1465000,0,224000,14000.0,0,0,2574000,9000,0,0.0,93000,0.0,0,0,136000,0,12000,0,0.5919168026101143
48157,64328.0,27830.0,12622.0,0.0,2744.0,204.0,1312.0,1774.0,3802.0,485094000,65411000,65411000,182185,182185,1128632000,117897000.0,24644000,12706000.0,89862000,32869000,36559000.0,1984481000.0,1571291000,479820000,668480000.0,2186654000,74389000,64942000.0,570049000.0,66477000,119699000,783444000,22009000,1020786000,28244000,206531000,5757000.0,3048500000,3122999000,1198104000,13880000,0,0.0,24635000,0.0,0,0,38539000,0,13745000,123159000,0.0001292745994431291
48159,948.0,92.0,48.0,0.0,0.0,0.0,24.0,0.0,0.0,4650000,686000,686000,1655,1655,10184000,1455000.0,199000,105000.0,738000,478000,382000.0,17638000.0,14899000,4260000,3455000.0,22199000,600000,593000.0,2617000.0,740000,1518000,7257000,333000,9563000,328000,1858000,62000.0,29430000,28030000,12728000,157000,0,0.0,298000,0.0,0,0,561000,0,62000,775000,0.054335281915896656
48161,1706.0,644.0,182.0,80.0,280.0,0.0,720.0,12.0,0.0,13513000,1886000,1886000,3779,3779,25673000,3860000.0,662000,244000.0,2012000,1157000,1064000.0,55655000.0,38862000,11012000,11017000.0,49735000,1717000,1718000.0,9010000.0,1368000,3684000,17531000,658000,23463000,257000,3849000,144000.0,53269000,45967000,40778000,263000,0,0.0,870000,0.0,0,0,1491000,0,379000,3382000,0.02976247151177513
48163,4322.0,802.0,358.0,0.0,52.0,0.0,60.0,0.0,0.0,12220000,2095000,2095000,3286,3286,22835000,5657000.0,625000,300000.0,2245000,1891000,995000.0,46012000.0,34003000,9862000,4146000.0,67150000,1849000,1821000.0,2525000.0,1704000,3084000,14674000,1893000,19688000,0,3739000,142000.0,52365000,63240000,36209000,334000,0,0.0,365000,0.0,0,0,1044000,0,187000,2067000,0.021755669728579584
48165,2078.0,534.0,300.0,24.0,0.0,0.0,1268.0,0.0,0.0,14455000,2770000,2770000,3570,3570,29132000,2884000.0,1165000,444000.0,2654000,1157000,812000.0,87687000.0,44890000,10606000,18253000.0,78377000,2019000,1612000.0,16323000.0,2037000,4412000,19561000,828000,27665000,466000,6723000,157000.0,60825000,57785000,66550000,603000,0,0.0,891000,0.0,0,0,1559000,0,80000,15392000,0.016026382095746257
48167,55226.0,13190.0,7464.0,0.0,364.0,68.0,24.0,1292.0,1652.0,229592000,36680000,36680000,82396,82396,494798000,70492000.0,10988000,4693000.0,38943000,18450000,17965000.0,892031000.0,692890000,214937000,271432000.0,952595000,33151000,33621000.0,230449000.0,26783000,59862000,337261000,10693000,426618000,12563000,73401000,2491000.0,1537880000,1490138000,550107000,4577000,0,0.0,6930000,0.0,0,0,18939000,0,8102000,45877000,0.0012609227951140643
48169,370.0,132.0,48.0,0.0,48.0,0.0,68.0,0.0,0.0,3814000,440000,440000,1055,1055,8743000,1175000.0,188000,82000.0,708000,323000,282000.0,14334000.0,11877000,3468000,2395000.0,22900000,600000,409000.0,1867000.0,618000,943000,5746000,315000,7623000,316000,1398000,39000.0,40330000,39200000,10764000,105000,0,0.0,377000,0.0,0,0,217000,0,45000,136000,0.08118572764100965
48171,2072.0,184.0,48.0,12.0,216.0,0.0,0.0,0.0,24.0,12772000,1600000,1600000,3770,3770,27049000,3091000.0,628000,262000.0,1948000,952000,1160000.0,47726000.0,37687000,9747000,6088000.0,47839000,1619000,1550000.0,3866000.0,2211000,3298000,17642000,555000,23315000,180000,4299000,195000.0,19465000,16130000,38547000,455000,0,0.0,876000,0.0,0,0,629000,0,388000,0,0.009932958310857672
48173,0.0,0.0,12.0,0.0,0.0,0.0,12.0,0.0,0.0,2166000,377000,377000,312,312,3106000,149000.0,141000,43000.0,260000,77000,135000.0,33724000.0,5734000,1625000,688000.0,38065000,214000,184000.0,502000.0,253000,836000,2033000,38000,3191000,0,755000,26000.0,17940000,16530000,32887000,65000,0,0.0,174000,0.0,0,0,305000,0,19000,795000,0.0
48175,1098.0,142.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,4983000,723000,723000,1368,1368,9599000,1002000.0,305000,82000.0,719000,384000,340000.0,17812000.0,14348000,3307000,5688000.0,15734000,619000,703000.0,5065000.0,621000,1254000,6392000,226000,8642000,0,1645000,64000.0,11400000,10350000,11122000,133000,0,0.0,272000,0.0,0,0,499000,0,83000,0,0.05764314247669773
48177,4336.0,646.0,204.0,32.0,288.0,0.0,570.0,0.0,0.0,14178000,2151000,2151000,4259,4259,28886000,5566000.0,760000,342000.0,2474000,1885000,922000.0,51782000.0,41579000,11237000,11309000.0,66907000,2078000,1851000.0,9304000.0,1875000,3355000,19235000,1366000,25250000,748000,4940000,154000.0,48925000,46717000,34907000,374000,0,0.0,817000,0.0,0,0,1103000,0,120000,2221000,0.04492840444184688
48179,3186.0,594.0,316.0,0.0,0.0,0.0,98.0,0.0,20.0,13126000,2085000,2085000,4143,4143,26283000,3563000.0,688000,276000.0,2198000,1439000,1142000.0,46464000.0,38497000,11673000,18367000.0,48585000,1842000,2367000.0,16511000.0,1719000,3304000,17242000,620000,23286000,0,4239000,154000.0,52520000,48070000,24534000,364000,0,0.0,727000,0.0,0,0,947000,0,152000,4917000,0.03771923788224162
48181,14506.0,2810.0,1894.0,60.0,3248.0,0.0,60.0,36.0,36.0,62857000,11045000,11045000,22217,22217,137207000,21308000.0,3823000,1498000.0,11133000,8004000,4077000.0,253706000.0,199793000,62221000,112795000.0,228731000,9291000,7744000.0,100398000.0,8128000,17201000,93905000,2941000,125891000,2390000,23660000,625000.0,277975000,274052000,119603000,1619000,0,0.0,4200000,0.0,0,0,6398000,0,1748000,10582000,0.006708795275653219
48183,15538.0,5950.0,3380.0,530.0,186.0,52.0,1960.0,0.0,0.0,89158000,12018000,12018000,24424,24424,149920000,41001000.0,4388000,1397000.0,12183000,9105000,5990000.0,291216000.0,224306000,49585000,97778000.0,296403000,10025000,10767000.0,84238000.0,6535000,21815000,90592000,5641000,123130000,4614000,22591000,756000.0,460132000,436559000,152437000,1149000,0,0.0,3832000,0.0,0,0,7673000,0,1332000,11820000,0.006834442964935641
48185,4290.0,1158.0,562.0,0.0,36.0,0.0,500.0,0.0,0.0,15131000,2535000,2535000,4514,4514,26500000,5420000.0,853000,347000.0,2457000,1838000,815000.0,50085000.0,41159000,11596000,10322000.0,48665000,2047000,1591000.0,8163000.0,931000,3082000,17720000,1053000,23493000,20000,4518000,106000.0,69015000,66781000,34343000,180000,0,0.0,1043000,0.0,0,0,1656000,0,144000,1839000,0.01854019410364402
48187,16600.0,5274.0,2806.0,0.0,2098.0,68.0,0.0,110.0,230.0,63453000,9823000,9823000,25868,25868,146051000,16956000.0,3385000,1456000.0,11847000,5999000,4821000.0,256771000.0,198867000,63451000,104596000.0,290014000,9987000,8092000.0,89339000.0,8307000,15376000,99438000,2680000,125591000,3794000,22232000,652000.0,464669000,504277000,135219000,1553000,0,0.0,3501000,0.0,0,0,4845000,0,1146000,15686000,0.002339561278332725
48189,4732.0,486.0,344.0,0.0,0.0,0.0,416.0,0.0,0.0,21685000,3572000,3572000,7452,7452,43898000,8216000.0,331000,569000.0,4160000,3388000,1871000.0,72089000.0,65265000,17920000,39987000.0,69129000,3455000,3189000.0,36701000.0,2958000,5331000,30248000,2260000,40008000,1031000,7731000,300000.0,30288000,28832000,23886000,623000,0,0.0,1458000,0.0,0,0,1626000,0,231000,1078000,0.015248928550460871
48191,338.0,36.0,0.0,0.0,12.0,0.0,260.0,0.0,0.0,1950000,375000,375000,520,520,4018000,714000.0,148000,57000.0,476000,228000,210000.0,7036000.0,5781000,1502000,3901000.0,7329000,409000,296000.0,3602000.0,205000,419000,2582000,247000,3456000,42000,696000,35000.0,0,0,2421000,47000,0,0.0,122000,0.0,0,0,165000,0,18000,0,0.3253456072351421
48193,654.0,184.0,36.0,12.0,30.0,0.0,162.0,0.0,0.0,4299000,878000,878000,1572,1572,9604000,1147000.0,311000,96000.0,837000,538000,278000.0,18166000.0,14348000,4356000,9738000.0,15873000,684000,435000.0,8970000.0,441000,1138000,6804000,309000,9171000,0,1468000,39000.0,5401000,4895000,7281000,72000,0,0.0,538000,0.0,0,0,566000,0,99000,0,0.060974130461690805
48195,292.0,36.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,4756000,882000,882000,1455,1455,10974000,742000.0,337000,136000.0,1027000,426000,428000.0,20262000.0,15698000,4976000,6438000.0,17469000,848000,648000.0,5655000.0,614000,1203000,7682000,206000,10060000,0,1869000,70000.0,14260000,15165000,13082000,135000,0,0.0,350000,0.0,0,0,451000,0,37000,17000,0.03603506286523818
48197,574.0,60.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,3040000,503000,503000,765,765,5991000,3408000.0,146000,78000.0,584000,441000,146000.0,12568000.0,9014000,2171000,3934000.0,17115000,490000,231000.0,3510000.0,297000,788000,3917000,207000,5471000,10000,905000,22000.0,3735000,3555000,5226000,53000,0,0.0,359000,0.0,0,0,320000,0,43000,1000,0.24861813537675606
48199,8490.0,1416.0,840.0,24.0,124.0,24.0,1212.0,12.0,554.0,28960000,4531000,4531000,10686,10686,58981000,8335000.0,1324000,565000.0,4799000,2358000,1691000.0,105323000.0,87833000,24173000,52229000.0,113636000,4016000,2937000.0,46973000.0,2933000,8340000,40897000,1423000,54342000,889000,9033000,259000.0,95065000,96628000,44759000,524000,0,0.0,2235000,0.0,0,0,3458000,0,358000,5193000,0.007189971485446818
48201,613706.0,234302.0,142830.0,1088.0,11880.0,1606.0,0.0,13778.0,13276.0,2555082000,424181000,424181000,830945,830945,5175843000,930709000.0,139672000,63227000.0,474889000,344815000,167686000.0,9272357000.0,7494933000,1942689000,3317002000.0,9669632000,394269000,515372000.0,2846255000.0,302271000,557366000,3473094000,229501000,4515670000,139633000,847097000,26191000.0,11129497000,11652784000,5024646000,56107000,0,0.0,99359000,0.0,0,0,160097000,0,49841000,535735000,8.88635293019043e-05
48203,12138.0,2870.0,2892.0,100.0,36.0,56.0,1668.0,170.0,220.0,39130000,6044000,6044000,13277,13277,77088000,17296000.0,1769000,794000.0,6829000,4559000,2470000.0,143602000.0,113370000,30904000,40264000.0,149970000,5826000,4503000.0,34386000.0,3984000,9598000,51070000,3084000,68196000,1787000,11461000,343000.0,182364000,191411000,86042000,612000,0,0.0,2656000,0.0,0,0,3632000,0,1373000,1325000,0.009144356168490481
48205,44.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,1362000,292000,292000,374,374,2820000,271000.0,139000,32000.0,255000,149000,67000.0,6163000.0,4291000,1226000,1295000.0,8887000,207000,141000.0,1081000.0,165000,371000,1986000,46000,2637000,0,503000,14000.0,8075000,7585000,4597000,36000,0,0.0,101000,0.0,0,0,127000,0,11000,35000,0.018350877192982454
48207,392.0,36.0,0.0,12.0,0.0,0.0,186.0,0.0,0.0,3678000,546000,546000,887,887,7296000,916000.0,219000,91000.0,717000,376000,332000.0,11941000.0,10582000,3051000,6168000.0,11180000,603000,484000.0,5691000.0,382000,926000,4825000,350000,6358000,0,1173000,42000.0,1380000,1257000,4857000,82000,0,0.0,456000,0.0,0,0,361000,0,29000,0,0.10615779565291801
48209,20648.0,3778.0,1970.0,0.0,2494.0,80.0,0.0,68.0,514.0,99489000,15370000,15370000,34925,34925,207720000,25319000.0,5184000,2193000.0,15973000,9127000,8220000.0,392626000.0,292668000,79166000,137606000.0,414176000,13344000,14558000.0,113675000.0,13253000,23407000,135576000,4179000,177809000,5354000,35516000,1182000.0,747369000,702644000,229701000,2736000,0,0.0,3345000,0.0,0,0,7405000,0,1285000,18253000,0.0012241573351285517
48211,294.0,32.0,12.0,0.0,0.0,0.0,36.0,0.0,0.0,3137000,537000,537000,1040,1040,7696000,340000.0,218000,96000.0,656000,220000,343000.0,25584000.0,10564000,3373000,2251000.0,22431000,552000,447000.0,1724000.0,435000,697000,5399000,61000,6890000,0,1312000,50000.0,7730000,6390000,22993000,97000,0,0.0,221000,0.0,0,0,164000,0,62000,174000,0.0
48213,9696.0,1960.0,602.0,0.0,234.0,0.0,1616.0,42.0,0.0,28104000,5174000,5174000,10210,10210,60779000,11919000.0,1304000,672000.0,5270000,4102000,2107000.0,111660000.0,89619000,23130000,46209000.0,115913000,4460000,3635000.0,40563000.0,3327000,6783000,41394000,2737000,56341000,1472000,9866000,356000.0,98505000,152907000,53532000,677000,0,0.0,2050000,0.0,0,0,2282000,0,864000,5950000,0.010074458852679638
48215,142370.0,52312.0,40338.0,64.0,4588.0,308.0,1898.0,2560.0,4362.0,760773000,155914000,155914000,233666,233666,1536484000,423457000.0,46511000,18723000.0,129909000,155481000,48790000.0,2737729000.0,2276435000,463108000,1864902000.0,2484988000,102524000,85075000.0,1668923000.0,100772000,184340000,986050000,120464000,1359748000,37001000,309502000,8824000.0,1561041000,1455439000,449370000,26916000,0,0.0,38150000,0.0,0,0,53056000,0,8995000,18865000,0.0005025675902223501
48217,4086.0,902.0,452.0,0.0,250.0,0.0,640.0,24.0,164.0,21888000,3728000,3728000,6430,6430,42716000,7654000.0,1078000,485000.0,3959000,2417000,1908000.0,78721000.0,63646000,18296000,40623000.0,82105000,3289000,3709000.0,36723000.0,2201000,5233000,28530000,1534000,38030000,468000,6601000,272000.0,86572000,82817000,30444000,399000,0,0.0,1372000,0.0,0,0,2227000,0,188000,1446000,0.03628459178113619
48219,3618.0,704.0,254.0,12.0,0.0,0.0,1292.0,0.0,0.0,16595000,2597000,2597000,4949,4949,31769000,6340000.0,695000,505000.0,2805000,1768000,1305000.0,65950000.0,51594000,12610000,22331000.0,75733000,2224000,2180000.0,19698000.0,1148000,5616000,22688000,1207000,32402000,0,7483000,295000.0,60459000,59070000,37279000,387000,0,0.0,1247000,0.0,0,0,1676000,0,213000,725000,0.019677059656044944
48221,5274.0,1184.0,906.0,0.0,44.0,0.0,36.0,12.0,12.0,22016000,3203000,3203000,8128,8128,45894000,6523000.0,1099000,563000.0,3895000,2222000,1832000.0,89726000.0,66367000,20747000,16257000.0,109416000,3181000,2921000.0,12255000.0,1557000,5039000,31604000,1259000,41148000,1123000,8265000,312000.0,136185000,132980000,66946000,349000,0,0.0,1308000,0.0,0,0,2042000,0,262000,2883000,0.014040875384337133
48223,4566.0,902.0,390.0,72.0,56.0,0.0,712.0,0.0,12.0,18629000,3851000,3851000,6738,6738,41550000,8393000.0,1465000,368000.0,2991000,2738000,952000.0,73422000.0,61296000,15750000,41036000.0,72508000,2538000,1719000.0,36541000.0,2049000,5295000,28487000,1591000,38816000,972000,6672000,156000.0,65260000,70228000,23993000,379000,0,0.0,1852000,0.0,0,0,1872000,0,323000,1695000,0.026967768824673524
48225,1264.0,844.0,156.0,0.0,102.0,0.0,950.0,0.0,0.0,10046000,1866000,1866000,3044,3044,19738000,5089000.0,321000,241000.0,1900000,1581000,653000.0,37067000.0,30666000,8283000,16101000.0,33862000,1586000,1192000.0,14484000.0,915000,2513000,13650000,1284000,18754000,362000,3215000,100000.0,19220000,18295000,15877000,189000,0,0.0,893000,0.0,0,0,926000,0,465000,1508000,0.026866596361718953
48227,4950.0,1480.0,880.0,12.0,0.0,0.0,2098.0,0.0,0.0,21420000,3479000,3479000,5778,5778,35579000,5491000.0,1202000,487000.0,3411000,2217000,1427000.0,65974000.0,55532000,13320000,18885000.0,62337000,2829000,2290000.0,15907000.0,3445000,9013000,22441000,1761000,30633000,738000,6942000,274000.0,92710000,88670000,41598000,768000,0,0.0,971000,0.0,0,0,1416000,0,207000,3924000,0.014022048173381256
48229,328.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3075000,458000,458000,640,640,5105000,1182000.0,172000,55000.0,453000,473000,268000.0,9836000.0,8146000,1444000,4577000.0,9082000,374000,540000.0,4206000.0,255000,602000,3137000,470000,4613000,113000,886000,42000.0,1377000,1235000,4077000,62000,0,0.0,162000,0.0,0,0,233000,0,34000,0,0.11153998304605821
48231,12280.0,1940.0,976.0,44.0,368.0,0.0,648.0,108.0,132.0,45687000,7285000,7285000,14707,14707,90560000,20335000.0,1992000,1092000.0,8311000,5210000,4333000.0,164795000.0,131612000,34759000,86479000.0,200729000,6915000,7484000.0,76887000.0,4808000,10573000,58929000,3353000,78640000,1730000,15046000,619000.0,203348000,198658000,57981000,996000,0,0.0,2988000,0.0,0,0,4223000,0,533000,5247000,0.006883826168370134
48233,2504.0,602.0,354.0,0.0,0.0,0.0,146.0,0.0,0.0,12893000,1791000,1791000,4188,4188,29166000,4695000.0,718000,280000.0,2374000,969000,857000.0,57515000.0,40562000,12905000,23948000.0,56359000,1917000,1472000.0,20636000.0,2063000,3304000,19718000,639000,25878000,850000,4447000,131000.0,66761000,62075000,28872000,351000,0,0.0,826000,0.0,0,0,889000,0,361000,163000,0.0223191196698762
48235,334.0,12.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,1373000,245000,245000,326,326,2514000,165000.0,83000,44000.0,254000,78000,171000.0,19893000.0,4079000,1208000,633000.0,16939000,208000,255000.0,430000.0,120000,315000,1674000,44000,2461000,0,583000,34000.0,4425000,595000,19095000,39000,0,0.0,79000,0.0,0,0,156000,0,16000,318000,0.3357939079714841
48237,924.0,80.0,36.0,0.0,0.0,0.0,90.0,0.0,0.0,5342000,982000,982000,1581,1581,11003000,1520000.0,327000,144000.0,1124000,579000,321000.0,30982000.0,17288000,5059000,2714000.0,23952000,950000,667000.0,1895000.0,477000,1574000,7660000,251000,10964000,0,1744000,55000.0,57461000,53537000,26748000,84000,0,0.0,490000,0.0,0,0,841000,0,97000,4200000,0.03636946977372509
48239,1794.0,436.0,236.0,0.0,170.0,0.0,50.0,0.0,12.0,10699000,1540000,1540000,3553,3553,21157000,3045000.0,292000,265000.0,1891000,959000,610000.0,38397000.0,32333000,9397000,14077000.0,36660000,1566000,1367000.0,12437000.0,1355000,2915000,14582000,563000,20094000,167000,3865000,102000.0,23990000,21700000,21275000,319000,0,0.0,812000,0.0,0,0,1237000,0,255000,824000,0.07518028359216745
48241,7722.0,1292.0,1106.0,12.0,0.0,0.0,2522.0,0.0,0.0,18907000,3657000,3657000,6423,6423,40166000,8634000.0,1435000,444000.0,3228000,2428000,1362000.0,71334000.0,57818000,15636000,32546000.0,83942000,2679000,2277000.0,28224000.0,2336000,4754000,26512000,1670000,35254000,587000,6347000,208000.0,68358000,64598000,30154000,406000,0,0.0,1911000,0.0,0,0,1841000,0,461000,2785000,0.021165626772546794
48243,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478000,19000,19000,275,275,2475000,237000.0,5000,55000.0,320000,14000,137000.0,4477000.0,3730000,1278000,1649000.0,3953000,258000,225000.0,1473000.0,154000,349000,1627000,61000,2233000,0,570000,31000.0,0,0,2591000,55000,0,0.0,95000,0.0,0,0,138000,0,10000,0,0.13219645293315144
